Group,Individ_Num,Sex,SL_mm,MEAs_Fam_Num,MEAs_Fam_Size,Collection_Day,Trap_Zone,Guts_Avail?,Dorsal_Color?,DeltaPDB,DeltaAir,MicrogC,MicrogN,Isotope_PC1,Isotope_PC2,Loess_Predicted_SL_mm,Ten_Percent_Loess_Curved_Landscape_Group,Five_Percent_Loess_Curved_Landscape_Group,Fifteen_Percent_Loess_Curved_Landscape_Group,Orig_Square_Landscape_Group,Gut_Large_Collembola,Gut_Small_Collembola,Gut_Chironomid,Gut_Chydorus,Gut_Calanoid,Gut_Cyclopoid,Gut_Snail_Egg,Gut_Ostracod,Gut_Caddisfly,Gut_Surface_Insect,Gut_Mite,Gut_Coleoptera_Larva,Gut_Snail,Gut_Sida,Gut_Amphipod,Dorsal_Long_Gill_Rakers,Ventral_Long_Gill_Rakers,Hypo_Long_Gill_Rakers,Dorsal_Short_Gill_Rakers,Ventral_Short_Gill_Rakers,Joint_Short_Gill_Rakers,Total_Long_Gill_Rakers,Total_Short_Gill_Rakers,Total_All_Gill_Rakers,Num_Lateral_Plates,Pelvic_Girdle_Development,First_Spine_Development,Second_Spine_Development,TPS_Landmark_1x_cm,TPS_Landmark_1y_cm,TPS_Landmark_2x_cm,TPS_Landmark_2y_cm,TPS_Landmark_3x_cm,TPS_Landmark_3y_cm,TPS_Landmark_4x_cm,TPS_Landmark_4y_cm,TPS_Landmark_5x_cm,TPS_Landmark_5y_cm,TPS_Landmark_6x_cm,TPS_Landmark_6y_cm,TPS_Landmark_7x_cm,TPS_Landmark_7y_cm,TPS_Landmark_8x_cm,TPS_Landmark_8y_cm,TPS_Landmark_9x_cm,TPS_Landmark_9y_cm,TPS_Landmark_10x_cm,TPS_Landmark_10y_cm,TPS_Landmark_11x_cm,TPS_Landmark_11y_cm,TPS_Landmark_12x_cm,TPS_Landmark_12y_cm,TPS_Landmark_13x_cm,TPS_Landmark_13y_cm,TPS_Landmark_14x_cm,TPS_Landmark_14y_cm,TPS_Landmark_15x_cm,TPS_Landmark_15y_cm,TPS_Landmark_16x_cm,TPS_Landmark_16y_cm,TPS_Landmark_17x_cm,TPS_Landmark_17y_cm,TPS_Landmark_18x_cm,TPS_Landmark_18y_cm,TPS_Landmark_19x_cm,TPS_Landmark_19y_cm,TPS_Landmark_20x_cm,TPS_Landmark_20y_cm,TPS_Landmark_21x_cm,TPS_Landmark_21y_cm,Std_Length_TPS1_to_TPS14_mm,SL_mm_Scaled_0_to_1,Centroid_Size_cm,Fractional_SL_Growth_mm,Fractional_Centroid_Growth_cm,Resid_SL_mm,Resid_Centroid_cm,Molar_C_to_N_Ratio,Buccal_Length,SI_Outlever,Protrusion,Gape,EpaxW,EpaxH,Opening_Inlever,Buccal_Length.res,SI_Outlever.res,Protrusion.res,Gape.res,EpaxW.res,EpaxH.res,Opening_Inlever.res,Suction_Index,R_B_Change_Littoral_Min_Pelag,G_B_Change_Littoral_Min_Pelag,Dev_R_B_Littoral,Dev_G_B_Littoral,Dev_R_B_Pelagic,Dev_G_B_Pelagic,x1_superimp_F2_only,y1_superimp_F2_only,x3_superimp_F2_only,y3_superimp_F2_only,x4_superimp_F2_only,y4_superimp_F2_only,x5_superimp_F2_only,y5_superimp_F2_only,x6_superimp_F2_only,y6_superimp_F2_only,x7_superimp_F2_only,y7_superimp_F2_only,x8_superimp_F2_only,y8_superimp_F2_only,x9_superimp_F2_only,y9_superimp_F2_only,x10_superimp_F2_only,y10_superimp_F2_only,x11_superimp_F2_only,y11_superimp_F2_only,x12_superimp_F2_only,y12_superimp_F2_only,x13_superimp_F2_only,y13_superimp_F2_only,x14_superimp_F2_only,y14_superimp_F2_only,x15_superimp_F2_only,y15_superimp_F2_only,x16_superimp_F2_only,y16_superimp_F2_only,x17_superimp_F2_only,y17_superimp_F2_only,x18_superimp_F2_only,y18_superimp_F2_only,x19_superimp_F2_only,y19_superimp_F2_only,x20_superimp_F2_only,y20_superimp_F2_only,x1_superimp_REF_only,y1_superimp_REF_only,x3_superimp_REF_only,y3_superimp_REF_only,x4_superimp_REF_only,y4_superimp_REF_only,x5_superimp_REF_only,y5_superimp_REF_only,x6_superimp_REF_only,y6_superimp_REF_only,x7_superimp_REF_only,y7_superimp_REF_only,x8_superimp_REF_only,y8_superimp_REF_only,x9_superimp_REF_only,y9_superimp_REF_only,x10_superimp_REF_only,y10_superimp_REF_only,x11_superimp_REF_only,y11_superimp_REF_only,x12_superimp_REF_only,y12_superimp_REF_only,x13_superimp_REF_only,y13_superimp_REF_only,x14_superimp_REF_only,y14_superimp_REF_only,x15_superimp_REF_only,y15_superimp_REF_only,x16_superimp_REF_only,y16_superimp_REF_only,x17_superimp_REF_only,y17_superimp_REF_only,x18_superimp_REF_only,y18_superimp_REF_only,x19_superimp_REF_only,y19_superimp_REF_only,x20_superimp_REF_only,y20_superimp_REF_only
mapF2,11,Female,NA,16,15,1,2,0,1,-18.32,6.96,452,141.6,0.287010776,0.491557076,38.0866295,O,O,O,D (all others),,,,,,,,,,,,,,,,7,13,2,1,12,2,22,15,37,3,2,2,2,1.23E+00,2.03E+00,NA,NA,2.41E+00,1.76E+00,3.63E+00,1.70E+00,3.70E+00,1.80E+00,4.08E+00,1.70E+00,4.23E+00,1.79E+00,3.97E+00,2.08E+00,4.24E+00,2.15E+00,4.27E+00,2.10E+00,4.35E+00,1.77E+00,4.89E+00,1.77E+00,4.98E+00,1.92E+00,5.13E+00,2.13E+00,4.87E+00,2.24E+00,4.86E+00,2.13E+00,4.46E+00,2.12E+00,4.66E+00,1.95E+00,4.25E+00,2.41E+00,2.72E+00,2.42E+00,NA,NA,39.013,0.5228,4.300701289,-0.02217,-0.01897,-0.885,-0.083145864,3.723,12.222,13.356,1.486,4.321,4.345,1.408,0.9,0,0.007,0.002,0.021,-0.004,-0.024,0.034314683,0.007504278,0.932088285,0.44991511,1.998355263,1.796052632,-0.454973118,-0.274865591,-2.772771328,0.025309842,-1.616637945,-0.256155723,-0.403349839,-0.310280506,-0.336520846,-0.212003582,0.037254161,-0.298221805,0.185428584,-0.20915612,-0.078034273,0.06892821,0.184253033,0.145842479,0.215789905,0.09759455,0.303891993,-0.223769667,0.833610652,-0.206392502,0.91900019,-0.056542854,1.058307412,0.154595571,0.799767427,0.255520054,0.793184526,0.141921906,0.401219456,0.127027992,0.599879828,-0.037676369,0.187872389,0.402816349,-1.312145324,0.390642176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,12,Male,NA,10,20,1,2,0,1,-19.22,6.34,558,174.7,0.647579958,-0.802486093,37.73854255,O,O,O,D (all others),,,,,,,,,,,,,,,,6,10,3,1,12,2,19,15,34,3,2,2,2,1.17E+00,2.11E+00,NA,NA,2.38E+00,1.77E+00,3.63E+00,1.66E+00,3.67E+00,1.78E+00,4.07E+00,1.68E+00,4.21E+00,1.77E+00,3.95E+00,2.05E+00,4.24E+00,2.17E+00,4.26E+00,2.07E+00,4.32E+00,1.76E+00,4.86E+00,1.78E+00,4.94E+00,1.90E+00,5.11E+00,2.14E+00,4.88E+00,2.23E+00,4.84E+00,2.09E+00,4.43E+00,2.09E+00,4.64E+00,1.92E+00,4.20E+00,2.42E+00,2.65E+00,2.38E+00,NA,NA,39.401,0.5368,4.346211902,0.05744,0.05205,2.14,0.215041577,3.727,12.742,13.874,1.645,4.474,4.631,1.355,0.86,0.013,0.019,0.042,0.03,0.018,-0.046,0.009110932,0.006626186,1.13283208,0.640350877,2.161904762,1.79047619,-0.366132723,-0.200228833,-2.782327785,0.039378829,-1.591847908,-0.247785373,-0.379020955,-0.321508404,-0.342273953,-0.203234533,0.050212423,-0.295978887,0.183595217,-0.204491584,-0.073483458,0.064701228,0.207647151,0.185319739,0.228571163,0.08805613,0.290846049,-0.21382524,0.817140284,-0.188453118,0.893146607,-0.070481443,1.056574926,0.165492498,0.831390599,0.250376765,0.794482789,0.116107273,0.39439028,0.107099358,0.602770025,-0.053847351,0.164875082,0.427273975,-1.346688537,0.355800139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,13,Female,NA,25,10,1,3,0,1,-19.18,6.55,459.4,142.1,0.388107217,-0.501525619,37.46171421,O,O,O,D (all others),,,,,,,,,,,,,,,,6,12,2,1,11,3,20,15,35,3,2,0,2,6.86E-01,2.12E+00,NA,NA,2.00E+00,1.72E+00,3.50E+00,1.62E+00,3.56E+00,1.80E+00,4.06E+00,1.67E+00,4.21E+00,1.79E+00,3.90E+00,2.13E+00,4.25E+00,2.26E+00,4.26E+00,2.20E+00,4.35E+00,1.80E+00,5.00E+00,1.82E+00,5.06E+00,1.98E+00,5.26E+00,2.25E+00,4.97E+00,2.36E+00,4.93E+00,2.23E+00,4.49E+00,2.23E+00,4.73E+00,2.03E+00,4.21E+00,2.52E+00,2.35E+00,2.45E+00,NA,NA,45.758,0.7658,5.112641958,0.16107,0.17323,6.348,0.754883991,3.772,14.297,15.483,1.592,4.46,5.53,1.862,1.02,-0.006,-0.003,-0.035,-0.062,0.015,0.02,0.000693094,0.012025521,0.453061224,0.281632653,1.835310869,1.539629805,-0.43255814,-0.271760797,-2.735082832,0.042119896,-1.640120961,-0.262557588,-0.412142542,-0.342041683,-0.360669029,-0.19227791,0.054106781,-0.310771815,0.177052587,-0.210761944,-0.073320704,0.076842014,0.219869132,0.177446191,0.22628764,0.127056251,0.292826771,-0.207185865,0.832841169,-0.205885377,0.884835288,-0.075041084,1.058110528,0.144521686,0.820109055,0.24167257,0.784211152,0.140013787,0.418267329,0.14250186,0.616158222,-0.024458482,0.191501082,0.39174603,-1.354840671,0.347061463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,14,Male,NA,11,19,1,3,0,1,-16.75,6.61,439.9,135.8,1.568235211,0.838726151,39.39051453,B,B,B,C (iii),,,,,,,,,,,,,,,,8,11,3,1,12,3,22,16,38,3,2,1,2,9.88E-01,1.92E+00,NA,NA,2.42E+00,1.67E+00,3.77E+00,1.60E+00,3.81E+00,1.75E+00,4.35E+00,1.63E+00,4.43E+00,1.74E+00,4.13E+00,2.06E+00,4.45E+00,2.17E+00,4.49E+00,2.10E+00,4.57E+00,1.71E+00,5.18E+00,1.72E+00,5.29E+00,1.87E+00,5.53E+00,2.13E+00,5.25E+00,2.27E+00,5.16E+00,2.13E+00,4.72E+00,2.13E+00,4.94E+00,1.95E+00,4.41E+00,2.49E+00,2.67E+00,2.41E+00,NA,NA,45.469,0.7554,4.958122905,0.0725,0.06326,3.074,0.294985942,3.779,14.761,15.903,1.729,4.817,5.122,2.033,1.02,0.011,0.012,0.004,-0.025,-0.014,0.061,0.004188539,0.011644843,0.846153846,0.472435897,2.314285714,2.025,-0.36437247,-0.22537112,-2.773275859,0.039595924,-1.569276945,-0.245081801,-0.393837018,-0.335513657,-0.360048196,-0.209675474,0.0971894,-0.301858185,0.169667965,-0.211105973,-0.091804219,0.056428872,0.177282776,0.156990631,0.213596987,0.098056742,0.289179655,-0.230784918,0.806701174,-0.206045682,0.899161022,-0.076670314,1.094916395,0.148424339,0.85443282,0.262055215,0.780197719,0.133110623,0.407637795,0.136375389,0.593528818,-0.018794577,0.139809364,0.432516255,-1.335059651,0.371976591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,15,Male,NA,9,21,1,3,0,1,-18.9,7.11,607.9,187.7,-0.213930007,0.390925734,37.46502303,O,O,O,D (all others),,,,,,,,,,,,,,,,6,12,3,0,13,4,21,17,38,3,2,2,2,1.24E+00,1.96E+00,NA,NA,2.57E+00,1.72E+00,3.82E+00,1.63E+00,3.90E+00,1.73E+00,4.39E+00,1.63E+00,4.46E+00,1.73E+00,4.20E+00,2.03E+00,4.48E+00,2.13E+00,4.51E+00,2.05E+00,4.62E+00,1.71E+00,5.15E+00,1.75E+00,5.25E+00,1.90E+00,5.45E+00,2.14E+00,5.18E+00,2.24E+00,5.12E+00,2.12E+00,4.70E+00,2.11E+00,4.92E+00,1.93E+00,4.45E+00,2.40E+00,2.87E+00,2.38E+00,NA,NA,42.138,0.6354,4.585769751,-0.01167,-0.01815,-0.497,-0.084785628,3.778,13.682,14.659,1.831,4.495,4.655,1.594,0.9,0.013,0.012,0.06,-0.009,-0.015,-0.008,-0.008195948,0.008199741,0.739130435,0.497282609,1.427536232,1.273550725,-0.244444444,-0.1375,-2.803987934,0.018101409,-1.580017815,-0.219058662,-0.421835261,-0.309898735,-0.347969878,-0.218206611,0.103557182,-0.30931414,0.16912673,-0.217692003,-0.071457036,0.058563702,0.18641441,0.151749492,0.214368892,0.078017179,0.316823547,-0.235336287,0.805633496,-0.196078719,0.897932838,-0.057496862,1.081209022,0.164404483,0.831762755,0.256044991,0.776697463,0.1435156,0.38949658,0.135575663,0.591933855,-0.031258989,0.158450437,0.401493631,-1.298139281,0.386874857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,16,Male,NA,1,48,1,3,0,1,-17.48,6.81,466.7,147.7,0.922786689,0.72702355,38.93978057,B,O,B,D (all others),,,,,,,,,,,,,,,,6,13,2,1,12,3,21,16,37,3,2,2,2,1.06E+00,2.04E+00,NA,NA,2.41E+00,1.85E+00,3.62E+00,1.79E+00,3.66E+00,1.91E+00,4.14E+00,1.78E+00,4.23E+00,1.91E+00,3.97E+00,2.19E+00,4.27E+00,2.30E+00,4.30E+00,2.21E+00,4.36E+00,1.88E+00,4.97E+00,1.89E+00,5.07E+00,2.05E+00,5.25E+00,2.29E+00,4.96E+00,2.40E+00,4.92E+00,2.27E+00,4.50E+00,2.29E+00,4.70E+00,2.10E+00,4.26E+00,2.57E+00,2.63E+00,2.51E+00,NA,NA,41.975,0.6295,4.569303759,0.0769,0.06634,2.997,0.28427375,3.686,13.195,14.216,1.586,4.558,4.661,1.467,0.86,-0.001,0,0,0,-0.013,-0.042,-0.02580179,0.007297345,0.985775249,0.520625889,1.840540541,1.74954955,-0.689370485,-0.380804954,-2.7829966,0.029133201,-1.551728866,-0.225512682,-0.40907948,-0.318497017,-0.371807007,-0.209827223,0.067989569,-0.323064949,0.156553494,-0.206509596,-0.087829348,0.04875509,0.186770965,0.155160162,0.215835434,0.072501828,0.276718493,-0.229328275,0.838516973,-0.208608124,0.930954336,-0.059774149,1.090249842,0.164814456,0.820787607,0.263104983,0.785443128,0.133308012,0.399835328,0.157862443,0.581700828,-0.020812309,0.175728936,0.407277462,-1.323643634,0.370016686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,17,Female,NA,11,19,1,3,0,1,-17.77,6.48,611.5,189.2,1.212734042,0.136290134,38.47045914,O,O,O,C (iii),,,,,,,,,,,,,,,,6,12,2,1,12,3,20,16,36,3,0,0,2,8.36E-01,2.12E+00,NA,NA,2.18E+00,1.86E+00,3.57E+00,1.82E+00,3.64E+00,1.90E+00,4.05E+00,1.82E+00,4.21E+00,1.91E+00,3.93E+00,2.20E+00,4.23E+00,2.29E+00,4.26E+00,2.22E+00,4.34E+00,1.90E+00,4.94E+00,1.92E+00,5.02E+00,2.05E+00,5.22E+00,2.28E+00,4.95E+00,2.41E+00,4.88E+00,2.29E+00,4.46E+00,2.30E+00,4.68E+00,2.10E+00,4.18E+00,2.61E+00,2.51E+00,2.55E+00,NA,NA,43.869,0.6978,4.797089732,0.03476,0.02873,1.474,0.133952769,3.772,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.015351545,NA,1.155677656,0.686813187,2.19047619,2.547619048,-0.398744113,-0.194139194,-2.794125207,0.023514204,-1.616434126,-0.236549414,-0.379997143,-0.285454551,-0.318678611,-0.215965178,0.041585873,-0.281596694,0.1844883,-0.203910773,-0.064970671,0.049445725,0.197861847,0.131789652,0.225262534,0.070426783,0.299264464,-0.210132981,0.827271922,-0.18548148,0.897156896,-0.0700952,1.069550892,0.134334358,0.83067964,0.246463677,0.770117715,0.13642551,0.400934205,0.146623807,0.594096906,-0.030506357,0.152339183,0.415180978,-1.316404619,0.365487933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,18,Male,NA,7,22,1,3,0,1,-20.86,8.07,482.6,150.6,-2.511369667,0.65546649,40.06792872,L,L,L,B (ii),,,,,,,,,,,,,,,,6,12,3,1,13,3,21,17,38,3,2,2,2,1.32E+00,2.20E+00,NA,NA,2.56E+00,1.89E+00,3.71E+00,1.86E+00,3.75E+00,1.97E+00,4.27E+00,1.87E+00,4.24E+00,1.96E+00,4.02E+00,2.25E+00,4.27E+00,2.31E+00,4.29E+00,2.23E+00,4.35E+00,1.92E+00,4.91E+00,1.93E+00,4.98E+00,2.06E+00,5.18E+00,2.28E+00,4.92E+00,2.39E+00,4.87E+00,2.28E+00,4.46E+00,2.26E+00,4.67E+00,2.09E+00,4.23E+00,2.58E+00,2.77E+00,2.52E+00,NA,NA,38.608,0.5082,4.188079575,-0.04365,-0.05645,-1.762,-0.250543873,3.739,11.985,13.727,1.745,4.58,4.733,1.705,0.82,-0.004,0.024,0.076,0.052,0.038,0.064,-0.00035684,0.010802599,1.109625668,0.668449198,0.755183413,0.728867624,-0.431372549,-0.235294118,-2.801846589,0.060114631,-1.554241409,-0.273249791,-0.380813807,-0.305785356,-0.341774381,-0.195231581,0.183162293,-0.28654598,0.153812194,-0.196820808,-0.073931302,0.091264125,0.176096,0.157666619,0.198026872,0.077460801,0.265336291,-0.2333459,0.829807442,-0.210228952,0.898569885,-0.077371879,1.094260471,0.148531863,0.829602493,0.254446209,0.781437692,0.138274647,0.368517847,0.115508459,0.581572544,-0.054968852,0.131336592,0.431277993,-1.338931128,0.359003752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,19,Male,NA,28,8,1,4,0,1,-21.57,6.84,558.4,173,-1.238304591,-1.354005842,38.15806636,O,O,L,D (all others),,,,,,,,,,,,,,,,6,12,3,1,13,3,21,17,38,2,2,2,2,1.44E+00,1.65E+00,NA,NA,2.63E+00,1.47E+00,3.80E+00,1.45E+00,3.83E+00,1.57E+00,4.21E+00,1.44E+00,4.26E+00,1.56E+00,4.06E+00,1.84E+00,4.31E+00,1.88E+00,4.33E+00,1.81E+00,4.40E+00,1.53E+00,4.88E+00,1.53E+00,4.98E+00,1.68E+00,5.13E+00,1.84E+00,4.92E+00,1.94E+00,4.88E+00,1.85E+00,4.48E+00,1.85E+00,4.68E+00,1.69E+00,4.30E+00,2.11E+00,2.85E+00,2.11E+00,NA,NA,36.949,0.4484,4.026352666,0.04027,0.03328,1.43,0.129667445,3.765,10.868,11.982,1.414,3.706,4.251,1.375,0.8,-0.026,-0.015,0.003,-0.013,0.015,-0.009,0.013150113,0.010158078,1.34971335,0.730548731,1.999022483,1.823069404,-0.311605723,-0.164281929,-2.817905201,0.029736113,-1.591763221,-0.25465734,-0.330686188,-0.316935966,-0.299807227,-0.193749248,0.094076525,-0.315155136,0.152621553,-0.193013832,-0.064778256,0.092684469,0.19157693,0.144137109,0.215384727,0.07191283,0.299675624,-0.216802284,0.799597919,-0.194162544,0.903016249,-0.034812841,1.047331034,0.13844246,0.824363958,0.235075465,0.7863116,0.127203543,0.370106876,0.131846657,0.577641126,-0.038439425,0.17584558,0.388626343,-1.33260961,0.398063626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,20,Female,NA,3,35,1,4,0,1,-17.43,6.32,630.3,197.4,1.602555274,0.099114631,38.99173139,B,O,B,C (iii),,,,,,,,,,,,,,,,6,11,2,1,12,3,19,16,35,2,2,NA,2,1.12E+00,1.87E+00,NA,NA,2.34E+00,1.57E+00,3.63E+00,1.55E+00,3.67E+00,1.68E+00,4.07E+00,1.56E+00,4.22E+00,1.70E+00,3.98E+00,1.98E+00,4.27E+00,2.07E+00,4.30E+00,1.98E+00,4.37E+00,1.68E+00,4.88E+00,1.67E+00,5.00E+00,1.80E+00,5.14E+00,2.02E+00,4.89E+00,2.12E+00,4.86E+00,2.02E+00,4.47E+00,2.03E+00,4.67E+00,1.86E+00,4.22E+00,2.33E+00,2.61E+00,2.24E+00,NA,NA,40.228,0.5666,4.456126475,0.05321,0.05899,2.032,0.248216294,3.726,12.682,13.887,1.717,4.25,4.603,1.727,0.92,0.002,0.01,0.052,-0.005,0.004,0.049,0.026940523,0.011251513,1.019884877,0.632653061,1.982814178,1.683136412,-0.435897436,-0.203703704,-2.768865093,0.048556555,-1.622067741,-0.280083759,-0.384482685,-0.322139407,-0.346100984,-0.200086992,0.031110263,-0.309927415,0.176711782,-0.179833013,-0.052815303,0.084002557,0.220761572,0.171667833,0.249835121,0.086533801,0.319105025,-0.196484387,0.80154373,-0.199455723,0.91531374,-0.075977298,1.044318742,0.13441244,0.80644449,0.22738725,0.779026477,0.127193625,0.410408032,0.140263019,0.598456013,-0.022952007,0.172560428,0.420163188,-1.35126361,0.346759736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,21,Female,NA,12,18,1,4,0,1,-20.85,6.2,500.9,156.5,-0.010921524,-1.83460972,36.45597586,A,A,A,A (i),,,,,,,,,,,,,,,,6,12,3,1,14,3,21,18,39,3,2,2,2,1.39E+00,2.11E+00,NA,NA,2.50E+00,1.83E+00,3.65E+00,1.80E+00,3.68E+00,1.88E+00,4.13E+00,1.80E+00,4.14E+00,1.93E+00,3.93E+00,2.16E+00,4.17E+00,2.23E+00,4.19E+00,2.16E+00,4.27E+00,1.91E+00,4.74E+00,1.95E+00,4.86E+00,2.09E+00,4.96E+00,2.28E+00,4.75E+00,2.33E+00,4.71E+00,2.23E+00,4.34E+00,2.22E+00,4.53E+00,2.07E+00,4.13E+00,2.45E+00,2.75E+00,2.39E+00,NA,NA,35.74,0.4048,3.930999605,-0.05342,-0.05681,-2.017,-0.236768967,3.734,10.618,11.534,1.275,3.148,3.748,1.322,0.7,-0.021,-0.016,-0.028,-0.064,-0.022,-0.01,-0.026488108,0.010493598,1.005050505,0.722222222,1.856060606,1.555555556,-0.477124183,-0.223856209,-2.802101275,0.036769868,-1.601326556,-0.24698129,-0.381842682,-0.292776865,-0.346295414,-0.205955076,0.138308865,-0.314395901,0.149741955,-0.172849424,-0.064540311,0.086198857,0.199421067,0.148531759,0.217152503,0.071775327,0.289024545,-0.202967959,0.798525138,-0.187711973,0.933205807,-0.041600972,1.054174577,0.156476334,0.831376893,0.221758921,0.782965869,0.12286389,0.382032844,0.121506008,0.583228188,-0.044912313,0.166385124,0.384843469,-1.329437136,0.359427339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,22,Male,NA,2,42,1,4,0,1,-20.39,7.99,598.5,187.1,-2.160880053,0.792457736,39.36113202,L,L,L,B (ii),,,,,,,,,,,,,,,,6,13,2,1,12,3,21,16,37,3,2,2,2,9.56E-01,2.43E+00,NA,NA,2.27E+00,2.00E+00,3.62E+00,1.92E+00,3.66E+00,2.05E+00,4.15E+00,1.94E+00,4.20E+00,2.05E+00,3.94E+00,2.34E+00,4.23E+00,2.44E+00,4.26E+00,2.35E+00,4.34E+00,2.03E+00,4.93E+00,2.06E+00,4.99E+00,2.19E+00,5.22E+00,2.45E+00,4.94E+00,2.55E+00,4.87E+00,2.41E+00,4.45E+00,2.39E+00,4.68E+00,2.21E+00,4.21E+00,2.72E+00,2.60E+00,2.67E+00,NA,NA,42.64,0.6535,4.640642696,-0.00395,-0.01345,-0.169,-0.063288792,3.733,14.566,14.846,2.004,5.08,4.588,1.525,0.82,0.035,0.012,0.095,0.037,-0.028,-0.033,-0.0551582,0.006355412,1.138763198,0.564102564,1.857875458,1.807326007,-0.400255754,-0.173913043,-2.806178493,0.052140067,-1.588083747,-0.273315631,-0.374325091,-0.310599827,-0.338492958,-0.189939022,0.11223603,-0.29470032,0.153591737,-0.191680371,-0.081471835,0.075429548,0.185513659,0.163540978,0.212059372,0.080975644,0.281372583,-0.213463743,0.821640501,-0.194194445,0.876576371,-0.076560993,1.091426784,0.159927133,0.836676793,0.253464819,0.771941958,0.132839474,0.386769581,0.10864098,0.599573368,-0.052328344,0.167879675,0.417034597,-1.308706292,0.352789457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
